lemma	pos	semantic_tags
کپڑے	VV0	E3- Q2.1
چھوٹے	NN2	B5
فعال	JJR	N3.2-- N3.7-- N5-- T3-- A11.1-- S5--/I2.1 X3.2- A5.1--
معاملات	NN1	A1.1.1
ممکنہ طور پر	NN2	A1.1.1 S1.1.1 S3.2
اضافہ	RR	A7+
ریلوے	VV0	N5+/A2.1
ختم	NN1	M3c
احساس	VVN	T2-
نیٹ ورک	NN1	X2.1 E1 X3
رہنماؤں	VV0	Q4.3 Y2 S1.1.1
بہر حال	NN2	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
وجہ	RR	Z4
نصف	VV0	A2.2
طاقتور	RR	N1 A13.4
قدم	JJ	S7.1+ S1.2.5+ N3
پیچیدہ	VV0	M1 S1.1.3+
شمولیت اختیار	NN1	H1 B2-/X1
معیاری	JJ	A2.2 S5+ A1.8+
انعقاد	NN1	A5.1 G2.2 Q1.1 O2@
احتیاط سے	NN1	A9+ I1.1+ M7/F4 S1.1.1
لمبائی	RR	A1.3+
ذہن	NN1	N3.7 T1.3 M4
اضافہ	VV0	E6+ E2- S8+ A1.3
طاقت	VV0	M1 N5+/A2.1 N3.2+/A2.1 S7.1+/A2.1 N3.7+/A2.1
جرم	NN1	S1.2.5+ O4.1 S7.1+ X9.1+ N5
مشکل	NN1	G2.1-
ہوا	RR	O4.1 X8+ X5.2+ N5+ A12-
مریم	VV0	M2 M1 B1 O4.4
امکان	NP1	Z1f
بننے	NN1	A7+
نقصان	JJ	O4.2+
ریکارڈز	VV0	A1.1.2
کم	NN2	Q1.2 K3 T1.1.1 N5+
بنیادی طور پر	VV0	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
کریڈٹ	RR	A13.2
موسم سرما	VV0	I1.1 X2.1
ناممکن	VV0	H4/T1.3
انشورنس	JJ	A7- A12-
وضاحت	NN1	I1/A15-
فی الحال	JJ	Q2.2/A7+ A2.2
جنگل	RR	T1.1.2
قائم	NP1	Z3
کہیں	JJ%	S7.1 O4.1 T2+ A2.1+ A1.8+ A3+ A1.1.1
پہلے	RL	M6
شروع	RRR	N4 T1.1.1 T4++
خیال کیا	NN1	T2+
گر	VVN	X2.1
اعتماد	VV0	M1 N5-/A2.1 S7.1- L1- A1.8+ G2.2- X9.2- K5.2
تبادلہ خیال	NN1	E6+ A10-
رفتار	JB	Q2.2
قانون سازی	VV0	N3.8+
ذکر	NN1	G2.1
ساتھ	JB	Q2.1
نکالا	RP	M6
بات چیت	VVD	M2 A9+ M1
بحث	VVD	Q2.1
ارادہ	VV0	Q2.2
لاشیں	JJ	X7+
پیغام	NN2	B1 O2 S5+
وسط	NN1	Q1.1 Q1.3/Y2
 جمع	NN1	M6 N5 N4 T1.2
فراہمی	NN1	A5.1+ N2
جنسی	VV0	A9-
جلد	JJ	S3.2
ایڈورڈ	VV0	A1.1.1/L2
چیزیں	NP1	Z1m
فراہم	VV0	M2 A1.1.1 F1 S7.1+@ Z4@
مکمل طور پر	VVG	A9-
سامنے	RR	A13.2
گھریلو	VV0	M6 S7.1+ Q4.3
 ضرورت	NN1	B4/S2mf
ثابت	VV0	X7+ S6+
اظہار	JB	A5.2+ X2.4
علاج	VVD	Q1.1 B1%
میچ	JJ	O4.1 B3
حل	VV0	A6.1+
پہلے	NN1	X4.2 O1.2
آج رات	RR	N4
مریض	RT	T1.1.2
اصل	NN1	B2-/S2mf
فارم	JJ	A5.4+ A14
متحدہ	VV0	F4
دور	VVN	S5+ A1.1.1
تعمیر	RR	A13.3 N3.3+ X9.2+
پہنچ	VV0	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
تجاویز	VV0	M1 N3.3 Q2.1 X9.2+
انتہائی	NN2	Q2.2 X7+ S3.2/Q2.2
منتخب کریں	RR	A13.3
وزراء	VV0	X7+
تکنیکی	NN2	G1.1/S2mf S9/S2mf
تازہ	JJ	Y1 I4 X9.1
عام	JJ	T3- O4.2+ B1 W4 S1.2.3+
منظر	JJ	A6.2+
مواد	NN1	K4 C1 A8 A1.1.1 M7 S1.1.1 E3- E2+
عجائب گھر	NN2	O1 B5 O2
تھامس	NNL1	T1.1.1/H1c A10+/H1c
بڑھائیں	NP1	Z1mf
مضمون	VV0	M2 M1 A2.1+ E1 H4/A2.1
روک تھام	VV0	G2.1/P1
حصول	VV0	S8-
اختیارات	VV0	A9+ X9.2+
بینڈ	VVZ	A1.1.1
جسٹس	VV0	S5+
کھیلنا	NN1	G2.1+ G2.2+
جانور	VV0	K1 K5.1 K5.2 K2 K3 A1.1.1 K6
اندرونی	NN1	L2mfn S5+c O2c
بہترین	NN1	M6 A10- G1.1
چہرہ	JJ	A5.1+++
امیر	VV0	M6 S1.1.1 X2.1 B5
تشخیص	JJ	I1.1+ O4.1 N5+ X5.2+ E4.1+
 بچانے	NN1	A5.1 G1.1/I1.2 P1
الیکشن کمیشن	VV0	I1.1 B3 A9+ S8+ A1.9 K5.1 S9
فون	NP1	Z2c
منصفانہ	VV0	Q1.3
فٹ بال	RR	A13.4 G2.2+
دیکھا	NN1	K5.2
ٹیلی فون	VVD	X3.4 S7.1 X2.4 A1.3+
اقدامات	VV0	Q1.3
فیصلہ	NN2	M1 T1.2 H5 A1.1.1 K1@
ٹریفک	VV0	X6+
دیکھتے ہیں	VV0	F3/G2.1- G2.1-/I2.2
کافی	VV0	X3.4 S7.1 X2.4 A1.3+
معاہدے	NN1	F2
ماضی	VV0	A1.1.1 I2.2 I2.1 A9- K5.2 F3/I2.2
عمارتوں	RL	M6
تیزی	NN2	H1
ریلیف	RR	A13.3
فاصلے	NN1	E4.1+ A1.7- S8+ G3 B3 I1.1 I3.1/S2mf C1%
تعارف	VV0	A1.9
چالیس	NN1	T2+ Q4 S1.1.1
انتظامیہ	MC	N1 T3
نہیں	NN	S7.1+c A9-
محفوظ	UH	Z4
اطلاقی	NN1	O2
نظر	VVN	Q2.2 A1.5.1 A1.2+ A1.8+ S7.1+
مارک	VV0	X3.4
جزائر	NP1	Z1m S9/O1.2
ممکنہ	NNL1	W3
بینکوں	NN1	A7+ O3
ہاؤسنگ	VVZ	I1.1 X2.6+ M1
معنی	NN1	H1
وجود	NN1	X2.1 A11.1+ Q3 X7+
دعوی	NN1	A3+
شمالی	VV0	Q2.2 A9+
لطف اندوز	JJ	M6
کم	VV0	E2+ A9+ E4.1+
برابر	JB	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
مذہبی	RR	A6.1+
چلنا	JJ	S9
بہت	VV0	M1 L2 X9.2+/A12+
دیکھ	RG	A13.3
ثقافتی	NN1	X3.4 S7.1 X2.4 A1.3+
مشہور	JJ	C1 S1.1.1 S5+
تازہ ترین	JJ	X2.2+
ٹی وی	RRT	T4---
کابینہ	NN1	Q4.3 S2.1/S2.2m
ٹانگوں	NN1	H5 G1.1
جاپان	VVZ	M1/N3.8+
حقیقت	NP1	Z2
مناسب	NN1	A3+ A5.2+
ویڈیو	NN1	S9
بدتر	VV0	Q4.3
کھو	RRR	A5.1--
دلیل	VV0	X9.2- A9- M6/A5.3- L1-
ريل گاڈی	VVD	Q2.2
روح	VV0	P1 K5.1
اکاؤنٹس	VV0	M2
مقدمے کی سماعت	VVZ	Q2.2
ہدف	VV0	X2.4
خوف	VV0	X7+
مشترکہ	VV0	E5-
شک	VV0	F1
رسمی	VV0	A7-
بے روزگاری	JJ	S1.2.1- G1.1 A6.2+ O4.2
جیل	NN1	I3.1-
حادثے	NNL1	G2.1/H1
تصور	NN1	A1.1.2 A1.4
محدود	NN1	X4.1
عجیب	VVN	A1.7+
خدمت	JJ	A6.2-
دریافت	VVN@	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
راک	VVN	A10+
احاطہ	VV0	M1 M2 E5- K2
معمول	VV0	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
درخت	JJ	A6.2+
مسکراہٹ	NN1	L3 S4
قابل	VV0	E4.1+
گرم	JJ	X9.1-
ضرور	VV0	O4.6+ E2+
تنظیم	RR	A7+
جنگ	NN1	S5+c S7.1+
تناسب	VV0	X8+ G3 E3-
مشکل	VV0	A2.2/N3.2 O4.2
ہفتے کے آخر میں	NN1	A12-
تعمیر	NNT1	T1.3
اٹھایا	NN1	H1 A1.1.1 O2 X2.1
تقسیم	VVN	X7+ A1.1.1
ڈنر	NN1	A9- N5
شراب	NN1	F1
جبکہ	VV0	F2
کام	VV0	T1.3
حاصل	VVZ	I3.1 A1.1.1 X9.2+ A2.2
ورزش	JB	A9+
تحریری طور پر	VV0	K5.1 A1.5.1
پوچھ	NN1	Q1.2 I2.1
دکھا	VVG	Q2.2 I1.3
آگے	VVG	A10+ S1.1.1
دیہی	RL	M6 N4 T1.1.3
خوبصورت	JJ	F4/M7
دو بار	NN1	S3.2
عنصر	RR	N6
راہ	VV0	N2
گیمز	NN1	M3 M1 X4.2
فنڈز	NN2	K5.1 K5.2 A1.1.1
جبکہ	VVZ	I1.1
کوئی نہیں	CS	Z5
شکل	PN1	Z8/Z6cmf
ابتدائی	VV0	O4.4 A2.2
 ضروری	VV0	Q1.2
کہا جاتا ہے	JJ	N3.2+ O4.1%
جاتے ہیں	VVN	Q2.2 Q1.2
سیٹ	VV0	A6.2+ A8 S8+ X5.1+
بہتر	VV0	M2 N3.2/H1
طرف	VV0	A5.1+/A2.1
عیسائی	II	Z5
شکریہ	NP1	Z1mf
ہوائی جہاز	VVZ	S1.2.4+
روشنی	NN	M5fnc
رابطہ کریں	VV0	W2 O4.6+
پرسکون	VV0	Q2.2
بارش	VV0	X3.2- E3+ A1.1.1/N5-
پس منظر	VV0	W4
شناخت	NN1	T1.1.1 A2.2 M6 S1.1.1 P1 A11.1- A1.8-
برعکس	VVN	X2.2+ A10+ X2.5+
حکمت عملی	VV0	A6.1-
اوسط	NN1	X7+
ماسٹر	VV0	N2 A6.2+
بھول	VV0	X9.1+
قیادت	VV0	X2.2-
نرم	NN1	S7.1+ A2.2 M2 A1.1.1
مناسب	JJ	O4.5 X3.2- O4.3 O4.1 S1.2.5- A12+
دیکھ	JJ	S1.2.6+ A5.1+ I1.3-
پونڈ	VVG	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ S3.2
بنیاد	VV0	A1.1.1 P1
بلند	NN2	M6 W3 M7 O3 X2.1
فوری طور پر	VV0	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4 Q2.2 S4
مواصلات	JJ	N3.8+ T1.1.2/A11.1+ N4 N3.3- S4
کلائنٹ	NN1	Q2.1 Q1.2 Q1.3 Q4.3
پیرس	NN1	I2.2/S2mf
ستارہ	NP1	Z2 Z1f
چوتھا	VV0	Q1.2 K4/A11.1+
موزوں	MD	N4
مقرر	JJ	A1.2+
چاہئے	VVN	A2.2 A7+ X6+
تفصیل	VMK	S6+
سب	VV0	Q2.2
مشہور	PN1	Z8/N5.1+c
برابر	JB	A11.1+
تصور	VV0	A6.1+
مقرر	VV0	X2.1 A5.2-
انداز	VVD	S7.1+
آزادی	NN1	S1.1.1 X4.2
تفصیلی	NN1	A1.7-
رکھنا	JJ	A4.2+
انتخاب	NN1	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
جوڑی	NN1	X7+
متوجہ	VV0	N5
دیواروں	VV0	C1 M2 A9+ X5.1+ I1.2 O4.2+ X2.1 K5.1
کام کرنا	VVZ	H2
کال	NN1	I3.1 A1.1.1 X9.2+ A2.1+ A2.2 M7/I4@
خطرہ	VV0	Q2.2 S1.1.1 Q1.3 S9%
رویہ	NN1	A15- A7+
صارف	NN1	X2.1/E1
مجموعی طور پر	NN1	A1.5.1/S2mf
پیشکش	RR	A14
خواتین	VV0	A9- Q2.2
ایڈنبرا	NN1	S2.1f
نوٹ	NP1	Z2
ڈر	VV0	Q2.1 Q1.2
منتخب	JJ	E5- E4.1-
جمہوری	VV0	X7+ A1.1.1
داخل	JJ	G1.2
عدالتوں	VVN	M1 S5+ Q1.2 T2+ A1.8+
بڑھتے ہوئے	NN2	G2.1 H3 M7/K5.2
مقصد	NN1	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
براہ راست	NN1	K5.1 X7+
کافی	RR	O4.4 M6 N3.8+ A5.2+ N4
وسط	JJ	N5
ایجنسی	NN1	M6 N5 N4 T1.2
سائنسی	NN1	I2.2/S5+c G1.1c
بحران	JJ	Y1
گلاب	NN1	A12-
صحیح	VVD	M1 N5+/A2.1 N3.2+/A2.1 S7.1+/A2.1
ہٹا	VV0	A5.3+/A2.1
شہزادہ	JJ	S1.1.3-
تھیٹر	NN1	S7.1+/S2.2m
آئرش	NN1	K4/H1 K4 B3/H2 M7
ڈالی	NN	Z2/S2mf Z2/Q3
ایکٹ	VVN	M2 M1 L2 T2+ A1.1.1
مہنگی	VVI	A1.1.1 T1.1.2 A8 K4
نشانی	JJ	I1.3+
تعلیمی	VV0	Q1.2 Q1.1 G2.1 I3.1 S9
استعداد	JJ	P1
بتانے	NN1	N3.2 N3.4 N5.1+ X9.1+ I3.1
ہوتا ہے	VVG	Q2.2 Q2.1 X3 A10+
بالکل	VVZ	A2.1+ A3+ X7-
حالت	RR	A13.2 Z4
مینیجرز	CS	Z5
مکمل طور پر	NN2	S7.1+/S2mf K5.1/S2mf
مواقع	RR	A13.2 N5.1+
وجہ	NN2	A1.4
وقفے	VV0	A2.2
مرضی	VVI	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
طریقہ کار	VV0	X7+
احساس	NN1	X4.2
پیداوار	NN1	X2.1 E1 X3
ذہنی	VVN	Y2
اکثر	JJ	X2 B2/X2 S1.2.6-
پل	RR	N6+
خطرناک	VV0	M1 A2.2/S3.1
تو	JJ	A15-
تسلیم	RR	Z5
سب سے بڑا	NN1	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
پلٹنا	JJT	N3.2+++ N5+++ A11.1+++
انتظامات	NN1	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
فوری	NN2	Q2.2 S7.1+ O4.1
غیر موجودگی	RR	N3.8+
سزا	NN1	S1.1.3- A3-
سوا	VV0	G2.1
گزرنا	RL	M6
کھیتوں	VV0	M1 A9- M2 K5.1 T1.3 T2- X9.2+ N5.2+ S7.4+ A5.4+/A8
اہم	VVZ	K5.1 A1.1.1
نشاندہی	JJ	Q2.2 A11.1+ A15-
ثابت	JJ	O4.4
سن	VV0	A5.2+ X2.4
ریکارڈ	VV0	X3.2
قیمت	JJ	Q1.2 K3
دستخط	VVN	I1.3 I1.2
پہاڑی	JJ	Q1.2 Q1.1 G2.1 I3.1 S9
گرا دیا	NNL1	W3
کارڈ	JB	M2 M1 N5-/A2.1 O1.2/M1 B2- T2- A9- A1.8- X9.2-/K5 X3.2
دورے	VV0	B5
سمجھ	VV0	M1
ٹریک	VVN	X2.5+
جزوی طور پر	VV0	X2.4
تبدیل	RR	A13.6
اضافہ	JJ	A2.1+ M2
موسم	JB	N5+/A2.1
اصولوں	VV0	A1.1.1
سنجیدگی سے	NN2	G2.2 X4.1
واقف	RR	A13.3 Z4 E4.1-
متعلقہ	NN1	S9
پیکج	JJ	A2.2 S4
دوسری جگہوں پر	VV0	A1.1.1
درس	RL	M6/A6.1-
نیچے	NN1	P1 X4.1
ضروری	NN1	N4 M6 B1 A5.1---
عزم	RR	S6+
کھلاڑی	NN1	X5.2+ A7+ S6+
ڈبل	NN1	K6/S2mf K5.2/S2mf K2/S2mf S1.1.3+/S2mf K4/S2mf K3
پرندوں	VV0	N5+/A2.1
صحیح	NN2	L2mfn S2.1f
جیک	RR	A5.3+ S1.2.4+ A13.3
خطرہ	NP1	Z1m
نوٹس	NN1	E3-/Q2.2 A15- X2.6+/O4.2- A7+
امکان نہیں	VV0	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1
اعتراف	JJ	A7-
جواب	JJ	Q2.2 B3 A1.8+ S7.4+/M1
خاموشی	VVD	Q2.2 Q1.1
راستے	VV0	X3.2-
فائل	VV0	M2 M6
پسند	VV0	Q1.2 A1.1.1
حمایت	JJ	E2+
جاری	JB	S8+ O4.1 K5.1 I1.1 A10+
کامل	JJ%	A9-
فتح	VV0	A5.1+++
بات چیت	NN1	X9.2+
بڑے پیمانے پر	VV0	Q2.2
واقع ہونا	RR	N5+ A4.2-
دوسری	VV0	A2.1+ A3+ X2.1
تشدد	VV0	S8+
عنصر	NN1	E3-
گردن	NN1	A4.1 N5 S5+c O1 O3 O2 W4
لے کر	VV0	S3.2
تنازعہ	NN1	M2 A9+ Q4 S7.4+ B1% B2-%
ٹکڑے ٹکڑے	VV0	A6.1-
ڈارلنگٹن	NN2	N5.1- O2 Q4 K2 K4 G3@
کے تحت	NP1	Z2
منافع	RP	M6
رد عمل	VV0	S8+ I1.1
ساتھیوں	NN1	A1.1.1 A6.1- B2- Y1
تاریخی	NN2	I3.2/S2mf
معیاری	JJ	T1.1.1 T3+
آخر	NN1	A5.1 G2.2 Q1.1 O2@
جمعہ	VV0	T2-
خزانہ	NPD1	T1.3
امید	VV0	I1
پی پی	VV0	X2.6+ E4.1+ X9.2+ A5.1+
کمرے	NNU2	Q1.2
منصوبوں	NN2	H2
قریب	NN2	X7+ X2.4
یسوع	RR	A13.4 A4.2+ N3.3-
فنڈ	NP1	Z1m Z1m/S9 Z4
روزانہ	VV0	I1.1
نیچے	NN1	Q4.2 B4/S2mf
سیل	RL	M6
لیورپول	NN1	B1 G2.1/H2 S9/H2 S5+c O3
ٹام	NP1	Z2 Z3c
جنوبی	NP1	Z1m
اخراجات	JJ	M6
اضافہ	NN1	I1.2
نظم و ضبط	VVG	N5+/A2.1
مکمل	VV0	G2.1 A1.7+
واقع ہوئی ہے	JJ	T2- Q1.2
انفرادی	VVN	A2.1+ A3+ X2.1
موسم بہار	NN1	S2mf
سامعین	VV0	M1 A2.2 Q2.1 G2.1-@ T1.3%
قیادت	NN	K1/S2mfc S2mfc S1.1.3+
ہزاروں	VV0	S7.1+ A2.2 M2 A1.1.1
اضافہ	NNO2	N1 N5+ I1
بات چیت	VV0	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
چھوٹے	NN1	Q2.1
زور	NN1	T3-/S2mf
تلاش	NN1	A11.1+
موجود	NN1	A10+ X2.1 X6+
جانچ پڑتال	VV0	A3+
اکیلے	VV0	X2.4/A5.3 A15 Q1.2 T2- M5
غور	RR	S5- A14
بولنا	NN1	X2.1 X2.4 S1.2.3-
سیکھنا	NN1	Q2.1
وضاحت	NN1	X2.3+ P1
تلاش	JJ	Q2.2 A2.2
ظہور	VV0	X2.4
برقرار	NN1	A10+ O4.1 A3+ G2.1 K5 Q4
اختیار	VV0	A9+ T2++ S8+ A1.1.1 Q2.2
خشک	NN1	X7+ I2.1 P1
روشن	VV0	O1.2-
شہری	JJ	O4.3 X9.1+ E4.1+
تصاویر	JJ	M7
اسٹیٹ	NN2	C1 Q4.3 X4.1
قرض	NN1	M7/F4 H4 I1.1 M3
نوجوانوں	NN1	I1.2
نہ	NN1	T3-/S2mf T3-
متاثر	RR	Z6
شادی	JJ	A2.1+
خصوصیت	VVN	S4 A2.2
ادائیگی	VV0	A10+
نمائش	NN1	I1.1
توقع	NN1	A10+/S1.1.3+ A10+ I1%
اسمبلی	JJ	S6+ X7+
اصلاحات	NN1	S5+c A9+ A1.1.1
خالی	VV0	A2.1+
کشتی	VV0	N5--- M1/M4
سامنا کرنا پڑا	VV0	M4
بس	VVN	E4.1- B2- X3 A5.1-/A2.1 S7.4+
جہنم	VV0	M3
یاد	UH	Z4
ڈرائیور	VVN	X2.2+
دوپہر کے کھانے کے	NN1	M3/S2mf O2
پھول	VV0	F1
گرمی	NN2	L3
اوپری	VV0	O4.6+
حجم	NN1	M6 F3@
حصہ	NN1	N3.4 N5 Q4.1 Q4.2 X3.2
کپتان	VV0	S1.1.2+
قتل	VV0	S7.1+
نمائندگی	VV0	L1-
شراکت	JJ	Q1.1 A6.2+ S1.1.3 A5.4- K4
منشیات	NN1	A9- A2.2 S1.1.3+
مر	VVZ	F3/G2.2-
باہر	VV0	L1- T2-
روان	RL	M6 S5-
فنون لطیفہ	NP1	Z1m
ٹانگ	NN2	C1 P1 X9.1+
خدمت	VV0	M1/N3.8+
نمٹنے	VVI	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
لکھنا	NN1	A1.1.1 I2.2 I2.1 A9- K5.2 F3/I2.2
نصاب	NN1	Q1.2 I2.1
بیگ	NN1	P1
کوشش	VV0	A9+ K5.1
ظاہر	VVN	X2.4
شاخ	JJ	A8 A11.2+
شروع	VV0	N5+ A2.1+
محسوس	NN1	T2+
مارٹن	VVN	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1
داخل	NP1	Z1mf
انسٹی ٹیوٹ	VV0	M1 S5+ Q1.2 T2+ A1.8+ Y2
قائم	VV0	T2+
آبجیکٹ	VVD	T2+ X6+
موقع	VV0	A6.1- E2-
فضلہ	VV0	A2.2
حقائق	VV0	N5.2+ X9.2- N3.2-/A2.1
رکنیت	NN2	A5.2+ X2.2
ہلا	NN	S5+c P1
پیر	VVD	M2 M1 E4.1- E5- A2.1+ A6.1+
دعوے	NPD1	T1.3
کنٹرول	NN2	Q2.2 A9+ G2.1
تیار	VV0	S7.1+ A1.7+
چھوٹے	VVD	A1.1.1 F1
ایمان	JJR	T3--
دکانیں	NN1	E6+ S9 X2.1
چیلنج	VVZ	I2.2 G2.1@
جواب	VV0	A6.1- S7.3+ Q2.2
روسی	VV0	Q2.2 S1.1.1
اخلاقی	NN1	Z2/S2mf
خوشی	NN1	X4.1
ایلن	NN1	E4.2+ K1
سر	NP1	Z1m
خونی	VVZ	S7.1+ K5.1 M1 N5 A2.1+ A11.1+ Q1.2 T1.1.3
ہوشیار	RG	A13.3
بھرے	JJ	A1.3+ E6-
کارپوریشن	JJ	N5.1+
ادب	NN1	I2.1
پیدائش	NN1	Q4.1 Q1.2
قیادت	NN1	B1 T2+
ضابطہ	NN1	S7.1+ A2.2 M2 A1.1.1
توڑ دیا	VV0	A10-/Q1.1 A4.1 Y2@ B1%
تیار	VVN	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
وہ	VVD	A1.1.1 F1
پروفیسر	RG	A13.3 A6.1+
اے	NN1	P1/S2mf
لکڑی	UH	Z4
شریف آدمی	NN1	O1.1 W3/L3
پرواز	NN1	S2.2m
اندراج	NN1	M5 M1 H2
خوبصورت	NN1	M7 Q1.2 S7.3 M1 T2+
کشش	RG	A13.5
جنگلی	JJ	O4.2+ S3.2
تحقیقات	RR	E3- X5.2+ A1.7-
تاج	NN1	X2.4 B3
حفاظت	VV0	S7.1+ M6 B3 X9.2+
اثبات میں حرکت دی	VV0	S8+/A15+ A10-
سب سے بڑا	VVD	M1
حوصلہ افزائی	JJT	A5.1+++ A11.1+++ N3.2+++ N5+++ X5.2+++
عقیدہ	VV0	S8+
دیکھ بھال	NN1	X2.1 S9%
تفصیل	VV0	E6- E2+ S8+ B3 X7+
روایت	NN1	Q2.2 A4.1
جاپانی	NN1	S1.1.1 T1.1.1 A6.2+
پتلا	NN	Z2/S2mfnc
اپنایا	VV0	N5-/A2.1 O4.1/A2.1
اہم	JJ	A9+ S4
دستاویز	JJ	A11.1+ X5.2+
اختتام	VV0	Q1.2 X2.2+ A5.2+
اٹلی	NN1	X6+ T2-
انجینئرنگ	NP1	Z2
کوئلہ	NN1	Y1 S7.1+ A1.1.1
منتقلی	NN1	O1.1
پتا	VV0	M6/A2.1+ A9- I3.1/A2.1+ Y2 M3 M4 M5
سانس	VV0	Q1.2 Q2.2 A1.1.1
لمیٹڈ	NN1	B1 N5-@
متبادل	JJ	I2.1
کل	NN1	A6.1-
منصوبوں	VV0	N5
نقل	NN2	X7+ X4.2
خواہش	VV0	A5.4-
تلاش	VV0	X7+ S3.2
مؤثر طریقے سے	VVI	X2.4
تنظیموں	RR	A5.4+ X9.2+
دھکیل دیا	NN2	S5+c S7.1+
دورے	JB	M2 A12- N5-
وغیرہ	VV0	S1.1.1 M1
منصوبہ بندی	RA	Z4
کسانوں	NN1	X7+
قدیم	NN2	F4/S2mf
جاری	NN1	T3++
افتتاحی	JJ	A1.7- A9-
ہونٹ	VVG	A1.1.1 T2+
معاہدے	NN2	B1 O2
اخبار	NN1	G3 G1.1 G2.1
مقصد	NN1	Q4.2
منشیات	VV0	X7+ M6
شناخت	VV0	B3
انجن	VV0	X2.2+ A10+ X2.5+
مانچسٹر	NN1	O2 Y2@
امریکا	NP1	Z2 Z3c
مالک	NP1	Z2
آسمان	NN1	A9+/S2mf
ٹونی	NN1	W1
پہننے	NP1	Z1mf
بزرگ	NN1	B5 A1.1.1 B2- S7.4+
وزارت	RR	T3+
آسٹریلیا	NN1	G1.1c S9
مصروف	NP1	Z2
اندر	VV0	A1.1.1 X5.1+
کسی	RL	M6 G2.1@
پڑھنے	PN1	Z8mfc
بیرونی	VVG	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
قابل	JJ	M6 G1.1/M7
مارکیٹنگ	JJ	X9.1+
سڑکوں	VVG	I2.2
ساتھی	NN2	M3/H3
احترام	VV0	S3.1
شاٹ	VV0	S7.2+
ادارہ	VVN	G3 K5.1 M1 M2 Q4.3 A1.1.2 Q1.2 S1.2.6-%
نسل	NN1	S5+c S7.1+ H1c S1.1.1 T2+
تیزاب	NN1	T1.3 S5+c
احساس	NN1	O1 K2 F3%
منتخب	JJ	X2.5+ X9.2+
وسیع	VVN	X7+
تنگ	RRR	N3.7++ A4.2--
وسیع	VV0	N3.7- N5-
کا حکم دیا	NN1	S2.1f W3
حیرت انگیز	VVN	S7.1+/Q2.2 I2.2/Q2.2
اہم	JJ	A5.1+
موجود	VV0	A1.1.1
لانے	VVN	A1.8+ A1.7+
گاہک	NN1	M2 A2.2
عام	NN2	I2.2/S2mf
پینے	JJ	A4.2+ A6.2+
اسٹیفن	VV0	F2/B1
ملازمت	NP1	Z1m
ماحول	VVN	I3.1 A1.5.1
سست	NN1	W3 W1 E1 N3.5
حیران	VV0	N3.8-
صاف	VVN	X2.1
پورے	VV0	B4
فوج	JJ	N5.1+
لیڈز	NN2	G3/S5+ G3/S2mf S5+
ووٹ	NP1	Z2 Z3c
تعریف	VV0	G1.2
فلاح و بہبود	NN1	Q2.2 O4.1
کمی	NN1	S8+ I1 G1.1c
صف	NN1	N5-/A2.1 Y1@
چلنے	VV0	E3- M4
قوانین	NN1	M1 L2 X9.2+/A12+
زائرین	NN2	G2.1 S6+
رہائی	NN2	S1.1.1/S2mf M1/S2mf
دریں اثنا	VV0	A1.7- A9-
 پختہ	RR	T1.1.2
امتحان	JJ	A7+ S9@
دروازے	NN1	P1 X2.4 B3
قیادت	NN2	H2
چالو	NN1	S7.1+
نیچے	VV0	S8+
سفر	RL	M6
دودھ	VV0	M1
بیان 	VV0	F4 A9+
اسی لیے	JB	Q2.1
آئی بی ایم	RR	A2.2
متاثر	NP1	Z3c
سرمئی	VV0	A2.1+ A5.4-/A8
پردہ	VV0	O4.3
تنقید	VV0	A10- Q4.3 X2.4 B3
تعجب کی بات	NN1	Q2.2/E2- X2.4
پڑھائی	VV0	X2.6-
کہانیاں	VVG	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
ارب	NN2	Q2.1 X4.1
مسلسل	NNO	N1 I1
دانت	NN1	A2.1- N2
دماغ	NN2	B1 O2
وضاحت	VV0	E3-
مختصر	NN1	Q2.2/A7+ A2.2
نشانیاں	VV0	Q2.1
شادی	VVZ	Q1.2 Q1.1 G2.1 I3.1 S9
