mwe_template	semantic_tags
tipoldemor_NOUN	A4.1
grandnevø_NOUN	A4.1
grandniece_NOUN	K1/P1
grøn_ADJ nybegynder_NOUN	P1/H1c
grønt_ADJ kort_NOUN	S4mf
grøntsager_NOUN	S4m
drivhus_NOUN	S4f
greenkeeper_NOUN	S2.2/T3++m
grønne_ADJ skud_NOUN	S4m
udviklede_VERB sig_PRON fra_ADP	F4
knyttede_VERB sig_PRON til_ADP	L3 Q2.1
udviklede_VERB sig_PRON sammen_ADV	Q1.2
blev_VERB voksen_ADJ	C1/Q1.1
gråzone_NOUN	C1
greyhound_NOUN racing_NOUN	C1/S2mf
grill_NOUN kok_NOUN	C1
smil_VERB og_CCONJ bær_VERB det_PRON	L3 A10-
stoppe_VERB helt_ADV	K5.1/M7
slide_VERB ned_ADV	L2
pludselig_ADJ stop_NOUN	O4.2++
gribe_VERB stang_NOUN	L3
dagligvare_NOUN butik_NOUN	S5+ A11.1+
malet_ADJ kaffe_NOUN	B5
stueetage_NOUN	L1-/A1.1.1/S2mf
grund_NOUN leje_NOUN	L1-/A1.1.1
stoppe_VERB helt_ADV	G2.1-/L1-
grund_NOUN vedligeholdelse_NOUN	W3
samles_VERB	M3/S2mf
gruppeleder_NOUN	S4m
vokse_VERB på_ADP	S4f
vokse_VERB ud_ADV af_ADP	S4mfn
vokse_VERB fra_ADP hinanden_PRON	S4m
vokse_VERB tilknyttet_ADJ til_ADP	S4f
vokse_VERB tilbage_ADV	S4f
vokse_VERB ud_ADV	S4m
vokse_VERB sammen_ADV	S4m
vokse_VERB op_ADV	S4f
vokse_VERB på_ADP træer_NOUN	S4m
voksen_NOUN	S4f
voksen_ADJ mand_NOUN	I1
vækst_NOUN område_NOUN	G1.1/Q1.2
grunge_NOUN band_NOUN	F1
guerrillakrig_NOUN	F4/H1
guerrillakrigsførelse_NOUN	K5.1/S2mf
guerrillakæmper_NOUN	A5.1+/A2.1
guerrillakrigsførelse_NOUN	A2.1+ N3.2+/A2.1
gætteri_NOUN	E2+
gætteleg_NOUN	S5+
gæstehus_NOUN	T3+/A2.1
guidebog_NOUN	A7-
guideekspedition_NOUN	K5.1
styret_ADJ missil_NOUN	F1/S2mf
vejledende_ADJ hånd_NOUN	S7.4+
skyldfølelse_NOUN	T2-
perlehøns_NOUN	A1.1.1 B2-
marsvin_NOUN	T2- M8
guitar_NOUN maskine_NOUN	O2
guitarist_NOUN	F1/I2.2c
guitarskole_NOUN	F2/O4.5
guitar_NOUN tabulatur_NOUN	H2
gumme_VERB op_ADV	H1/I1
tandkødsproblem_NOUN	T2-
tandkødsrecession_NOUN	F4
kanonbåd_NOUN	S5+ A4.1
jagthund_NOUN	S7.1+/S2mf
kanonstilling_NOUN	E2+/A2.1
skud_NOUN	A2.1+ N3.2+/A2.1
kanontårn_NOUN	S3.1-/A2.1
at_PART forfølge_VERB	A8/N6+
instinktiv_ADJ følelse_NOUN	S5+
instinktiv_ADJ følelse_NOUN	T3+/A2.1 N3.2+/A2.1 S1.2.6+/A2.1
instinktiv_ADJ reaktion_NOUN	N5+++
sensationsjournalistik_NOUN	T3+/S2mf
at_PART drikke_VERB grådigt_ADV	T3+/S2.2m
træningsklub_NOUN	N3.2+/A2.1
træningssko_NOUN	K2/S5+c
sigøjner_NOUN campingplads_NOUN	G3
cirkulært_ADJ vejsystem_NOUN	G3 G2.2-
at_PART skære_VERB i_ADP stykker_NOUN	G2.2-/G3
at_PART klare_VERB sig_PRON	X2.1
at_PART undersøge_VERB	A7-/X2.1
at_PART nyde_VERB	H4/H1c
at_PART være_VERB ansat_ADJ	Q4.1/M7
at_PART grine_VERB	K1
at_PART grine_VERB hjerteligt_ADV	G3
træt_ADJ af_ADP	S8+
fået_VERB nok_ADV	E4.2-
nødt_ADJ til_ADP	L2
forhandle_VERB ned_ADV	L2mfn X2.4/S2mf
komme_VERB fra_ADP	K2
hår_NOUN bredde_NOUN	K2/S2mf
hår_NOUN klipning_NOUN	K2/P1c
hår_NOUN tørrer_NOUN	K2
hår_NOUN tørrer_NOUN	A1.7+
hår_NOUN forlængelse_NOUN	B2-
hår_NOUN gel_NOUN	B2-
hare_NOUN skår_NOUN	M4/G3fn
midt_ADV i_ADP	L2mfn
midtvejs_ADV	G3/M7
halvvejs_ADV hus_NOUN	G3
halvdel_NOUN	G3
halvdel_NOUN	O2/K1
halvdel_NOUN	S8+ E3-
halv_ADJ time_NOUN	G3
halvt_ADJ århundrede_NOUN	E1
halv_ADJ snese_NOUN	E1
halv_ADJ time_NOUN væk_ADV	E1
halv_ADJ og_CCONJ halv_ADJ	Q4.2
halv_ADJ sovende_ADJ	F1/B1
halvpension_NOUN	K5.1/S5+c
halv_ADJ brogue_NOUN	B5/K5.1
halvbror_NOUN	M7/H4c
halvkaste_NOUN	O2/M3
halvt_ADJ århundrede_NOUN	O2
halvfætter_NOUN	A1.1.2
halvdag_NOUN	X9.2+
halv_ADJ snese_NOUN	X3.4 X2.4
halvhårdfør_ADJ	E4.1+
halvhjertet_ADJ	A12-
halvhjertet_ADV	E4.1+
halv_ADJ tomme_NOUN	E4.1+
halvmaraton_NOUN	E4.2-
halvdelen_NOUN af_ADP tiden_NOUN	X5.2-
halv_ADJ over_ADP	S6+
halv_ADJ over_ADP	Q2.2/I1.3
halv_ADJ pris_NOUN	M6
halv_ADJ rand_NOUN briller_NOUN	N3.3- A13.4
halv_ADJ rand_NOUN briller_NOUN	B4
halv_ADJ rand_NOUN briller_NOUN	B4
halvsøster_NOUN	B4
halv_NOUN år_NOUN	B4
halvvejs_ADV der_ADV	B4
halvdelen_NOUN af_ADP tiden_NOUN	B2-
halvhjerne_NOUN	M6 T1.2
kollegium_NOUN	A13.5 M6
kollegium_NOUN	A13.5
hal_NOUN test_NOUN	T1.3
halo_NOUN system_NOUN	T1.2
hamstring_NOUN curl_NOUN	Df
aflevere_VERB opsigelse_NOUN	T1.3
aflevere_VERB	T1.3 T3 K5.1%
returnere_VERB	N1
videregive_VERB	N3.3
aflevere_VERB	N5
overdrage_VERB	B1
dele_VERB ud_PART	H4
uddele_VERB	B5
hånd_NOUN på_ADP hjertet_NOUN	S4m
håndbygget_ADJ	S2mf
håndcreme_NOUN	T1.3 T3 K5.1%
arvetøj_NOUN	S4mf
håndtaske_NOUN	T1.3
håndlavet_ADJ	N1
håndholdt_ADJ	L3
hånd_NOUN i_ADP hånd_NOUN	X5.2-
håndlavet_ADJ	X5.2-
håndplukket_ADJ	N3.3 N3.7 G2.1-@
håndbærbar_ADJ	K5.1
gelænder_NOUN	N6+ T1.3
håndaflastning_NOUN	T1.2
hånd_NOUN til_ADP mund_NOUN	T1.2
håndskrevet_ADJ	I1.3-
handicapskole_NOUN	B3/X3.4
håndtere_VERB	B3/X3.4
styr_NOUN	B3/X3.4
have_VERB hænderne_NOUN bundet_ADJ	S4f
hands-on_ADJ	P1/T1.3
vente_VERB	X9.2+/N5.1-
med_ADP nød_NOUN og_CONJ næppe_ADV	N6+ T1.3+
hænge_VERB ud_ADV	X9.1-/S2mf
hænge_VERB ud_ADV	H1/P1c
hænge_VERB i_ADP	H1/H4
hænge_VERB ud_ADV	I2.1/X2.4
hænge_VERB ud_ADV	B3
afslutte_VERB en_DET telefonsamtale_NOUN	K5.1
sidde_VERB på_ADP kanten_NOUN af_ADP sædet_NOUN	I3.1-
hangglider_NOUN	A9-
hanggliding_NOUN	A9-
afslutte_VERB en_DET telefonsamtale_NOUN	A9-
vente_VERB	A9-
hanger-on_NOUN	A9-
hængende_ADJ kurv_NOUN	A9-
hængningsforbrydelse_NOUN	A9- Q1.2
tilfældigvis_ADV	A5.2+
ubekymret_ADJ	O4.1
happy_ADJ hour_NOUN	B4
happy_ADJ medium_NOUN	B5/T3+
havn_NOUN område_NOUN	B5 E3-@
arbejde_VERB hårdt_ADV	O4.1
stivnakket_ADJ	O4.1
svært_ADJ at_PART komme_VERB videre_ADV	S5+ T1.1.2
kraftfuld_ADJ og_CONJ direkte_ADJ	O4.1
hårdhudet_ADJ	X7+
under_ADP pres_NOUN	Q1.3
hard_ADJ rock_NOUN	H5
fattig_ADJ	S3.2/B1
hårdt_ADJ arbejde_NOUN	I1.1-
flittig_ADJ	Q1.2
hardback_NOUN	P1/B2-c
kontanter_NOUN	X9.1+ S1.2.5+
hård_ADJ ost_NOUN	M3 B1%
hardcore_NOUN	A1.7+
hårdt_ADJ stof_NOUN	A1.1.1
fakta_NOUN	Z4 M8 T1 A9+ A1.1.1
vrede_NOUN	A12-
hårdt_ADJ hoved_NOUN	M8 N3.8- S1.1.1
hårdt_ADJ arbejde_NOUN	M8 S1.1.1
hårdt_ADJ held_NOUN	T2++
hårdt_ADJ salg_NOUN	M8 S1.1.1
hård_ADJ skulder_NOUN	M2 S1.1.1 M1
hård_ADJ tid_NOUN	M2 Q1.3 E6-
hårdt_ADV og_CCONJ hurtigt_ADV	X5.1+
hårdt_ADV gjort_VERB ved_ADP	M5
hårdt_ADV presset_VERB	K5.1/M5
hårdt_ADV slid_NOUN	E6-
næsten_ADV ingen_DET	Z4
næsten_ADV aldrig_ADV	S5+/S2mf
hardware_NOUN computer_NOUN designer_NOUN	H5/L3
hare_VERB rundt_ADV	G2.1---
harem_NOUN skarem_NOUN	A1.4
hare_VERB rundt_ADV	E6+
hark_VERB tilbage_ADV	T1.3/I1.3-/F2
harpe_VERB tilbage_ADV	N5
harpe_VERB på_ADP	M4/M7
har_VERB fået_VERB	A1.1.1
skal_VERB	E1-
hatchet_NOUN man_NOUN	S1.2.5+
hatchet_NOUN men_NOUN	E1-
trække_VERB tilbage_ADV	A12-
trække_VERB ind_ADV	K2
trække_VERB ud_ADV	I1.1- N5-
irettesætte_VERB	A12-
haute_NOUN couture_NOUN	X8+
have_VERB det_PRON sjovt_ADJ	Q4.1
have_VERB et_DET job_NOUN	I1.1
have_VERB en_DET grin_NOUN	Z4
have_VERB en_DET god_ADJ grin_NOUN	S5+c/X5.2+ S3.2 K2 M3
have_VERB noget_PRON at_PART gøre_VERB med_ADP	F3
have_VERB en_DET fordel_NOUN over_ADP	A5.2+
have_VERB ideer_NOUN i_ADP tankerne_NOUN	E4.1-
skal_VERB	A2.1-/X7+
tage_VERB et_DET kig_NOUN	G2.1
have_VERB omkring_ADV	A1.4-
have_VERB inde_ADV	I2.2/S7.1+
have_VERB ikke_ADV	M3/M7
have_VERB ud_ADV	A12-
have_VERB på_ADV	A7+++
have_VERB sagt_VERB det_PRON	A12-
høfeber_NOUN	A12-
høfeber_NOUN tablet_NOUN	O4.1
gætte_VERB	N5-
vende_VERB tilbage_ADV	N6-
tage_VERB afsted_ADV	Y2/S2mf
forhindre_VERB	M1/N3.8+
lede_VERB	A1.7-
dagdrømme_VERB	M1/N3.8+
leder_NOUN af_ADP college_NOUN	T1.1.1
leder_NOUN af_ADP afdeling_NOUN	T1.1.1
statsleder_NOUN	Q2.2
årgangsleder_NOUN	A9+ A3
chefkok_NOUN	S6+
chef_NOUN	H1/L2
hovedkontor_NOUN	A1.1.2/S2mf
skoleleder_NOUN	A1.1.2/S2mf
skoleleder_NOUN	M2
hovedstød_NOUN	M2
skør_ADJ person_NOUN	M2
hoved_NOUN for_ADP højder_NOUN	G2.1/Q2.2
toppakning_NOUN	B5
headhunting_NOUN	E4.1+
headhunter_NOUN	A12-
lederen_NOUN af_ADP naturvidenskab_NOUN	E4.1+
head_NOUN of_ADP the_DET river_NOUN	E4.1+
frontalt_ADV	A2.2 S1.1.1 A1.1.1
hovedkulds_ADV	S7.1+
headset_NOUN	X2.1
hovedpinepille_NOUN	S6+
hele_VERB over_ADV	X3.4 X2.4
hele_VERB op_ADV	S1.1.1
sundhed_NOUN og_CCONJ sikkerhed_NOUN	A9+
sundheds_NOUN og_CCONJ sikkerhedsrådgiver_NOUN	A9-/S2mf
sundhedsmyndigheder_NOUN	M2
sundhedsmyndighed_NOUN	A5.2-
sundhedspleje_NOUN	Z4
sundhedsassistent_NOUN	B2-
sundhedscenter_NOUN	B3
sundhedsklub_NOUN	X2.1
sundhedsuddannelse_NOUN	M1
sundhedspædagog_NOUN	M1
sundhedsfarm_NOUN	M1 S8-
sundhedsfascist_NOUN	S7.1+
sund_NOUN mad_NOUN	X5.1-
helsekostbutik_NOUN	P1/S2mf
sundhedsproblem_NOUN	S7.1+/S2mf
sundhedsrisiko_NOUN	G1.1/S2mf
sundhedsscreening_NOUN	P1/S2mf
sundhedstjeneste_NOUN	F1/S2mf
sundhedstjenestearbejder_NOUN	S7.1+/S2mf
sundhedsstudier_NOUN	I2.1/H1c
sundhedsbesøgende_NOUN	P1/S2.1mf
høre_VERB om_ADP	P1/S2mf
høre_VERB tilbage_ADV	E3-
høre_VERB en_DET nål_NOUN falde_VERB	S1.2.6-/S2mf B2-/S2mf
høreapparat_NOUN	M3/O2
hørehæmmet_ADJ	I3.1
hjerte_NOUN af_ADP guld_NOUN	I3.1/S2mf
hjertets_NOUN ønske_NOUN	P1/S2mf
hjertet_NOUN er_VERB ikke_PART i_ADP det_PRON	K5.1/M4
hjerteanfald_NOUN	A10+
hjerteslag_NOUN	S3.2 E2+
koronar_NOUN bypass_NOUN	K3/O3
hjertesvigt_NOUN	B3
atrieflagren_NOUN	B2+/A2.1
hjerteskærende_ADJ	B2+/A2.1
hjertetransplantation_NOUN	A15
hjertesygdom_NOUN	A15/S2mf
varme_VERB op_ADV	B3/G1.1
varmeveksler_NOUN	B3/G1.1c
varmeflimmer_NOUN	B3
varmeanlæg_NOUN	B3/S2mf
tungt_ADV ned_ADV	B3/H1c
tungt_ADV op_ADV	B3/S5+c
himlen_NOUN ved_VERB	B3/P1
himmel_NOUN kun_ADV ved_VERB	B3/S2mf
himlene_NOUN over_ADV	B3/H1c
tungere_ADJ pligt_NOUN	B2+/X5.2+++mf
tung_ADJ vejrtrækker_NOUN	F1/B2+
tung_ADJ pligt_NOUN	F1/H1c
tung_ADJ gang_NOUN	B2-
tunge_ADJ varer_NOUN	B2-
tungt_ADJ godskøretøj_NOUN	B3
tung_ADJ industri_NOUN	B3
tung_ADJ metal_NOUN	B3/S2mf
tung_ADJ metal_NOUN musik_NOUN	B3/P1
tung_ADJ metaller_NOUN	B3/S2mf
tung_ADJ rock_NOUN	X2.3+
hæl_NOUN arbejde_NOUN	X2.3+
højde_NOUN af_ADP	X3.2-
højde_NOUN af_ADP sæsonen_NOUN	X2.2+
holdt_VERB fast_ADV i_ADP	B3/X3.2
holdt_VERB tilbage_ADV	X3.2-
holdt_VERB nede_ADV	S1.2.2-
holdt_VERB over_ADV	X7+
holde_VERB op_ADV	X5.2-
holde_VERB vejret_NOUN	B2-
holde_VERB hovedet_NOUN højt_ADV	B1
under_ADP trussel_NOUN af_ADP våben_NOUN	B3
holde_VERB mod_ADP	B2-
holde_VERB fanget_ADJ	B2-
holde_VERB i_ADP høj_ADJ agtelse_NOUN	E4.1-
holde_VERB inde_ADV	B3
holde_VERB ud_ADV	B2-
holde_VERB sammen_ADV	O4.6+/A2.1 E3-/A2.1
helikopter_NOUN ledelse_NOUN	O3
hells_NOUN angel_NOUN	W4
fuld_ADJ fart_NOUN frem_ADV	O4.6+/H2
helvedes_ADJ mange_ADJ	W4 M2
helvedes_ADJ meget_ADV	B2- M2
hjælpe_VERB	Z4
hjælpe_VERB med_ADV	X2.2-
hjælpe_VERB ud_ADV	Z4
hjælpe_VERB igennem_ADV	O4.1
hjælpe_VERB videre_ADV	G2.1-/S2mf
hjælpende_ADJ hånd_NOUN	O4.1 A12-
helter_NOUN skelter_NOUN	A12-
sømkant_NOUN	O2/N3.5+ M3
henpecked_ADJ	M3
polterabend_NOUN	I4
staudebed_NOUN	K2
her_ADV går_VERB vi_PRON	K2
her_ADV og_CCONJ der_ADV	K2/S2mf
her_ADV der_ADV og_CCONJ overalt_ADV	K2
sildfisker_NOUN	L2/A1.1.1
het_ADJ up_PART	T1.3
hey_INTJ ho_INTJ	T1.3
hi-fi_NOUN butik_NOUN	A9+
hi-fi_NOUN	S8- A9- A1.9
hid_VERB out_ADV	A9+ A1.7+
hid_VERB away_ADV	T1.1.3
hidden_VERB away_ADV	T4- G2.1- M2
skjule_VERB sit_PRON lys_NOUN under_ADP en_DET skæppe_NOUN	B1 X2.6+
hide_VERB away_ADV	S1.2.3+
hide_VERB up_ADV	A15-
skjule_VERB binde_VERB	S1.2.1-
skjule_VERB ens_PRON lys_NOUN under_ADP en_DET skæppe_NOUN	A1.7+
skjule_VERB væk_ADV	S7.2+
skjule_VERB op_ADV	A10- A9+
forvirret_ADJ uordnet_ADJ	M2 T2++ X2.6+
høj-dimensionel_ADJ data_NOUN	A1.7+ S5+
høj_ADJ pandet_ADJ	M5
højtflyvende_ADJ	M3/S2mf
højtydende_ADJ	N3.8+
højtstående_ADJ	N5+
højhus_NOUN lejlighed_NOUN	A13.3
højt_ADV oppe_ADV	A9+
høj_ADJ og_CCONJ lav_ADJ	S8+/M6
høj_ADJ som_ADP en_DET drage_NOUN	S8+
højt_ADJ blodtryk_NOUN	S8+
høj_ADJ pande_NOUN	S8+
barnestol_NOUN	S8+
høj_ADJ klasse_NOUN	A1.3- K5.2
højesteret_NOUN	B5
høje_ADJ forventninger_NOUN	S7.1-
højflyver_NOUN	L3
højflyver_NOUN	Z4
højfrekvenssvejsning_NOUN	M6
høj_ADJ kvalitet_NOUN	M6 A6.3+
høje_ADJ hæle_NOUN	F4/S2.2m
høje_ADJ forhåbninger_NOUN	E3- E6-
højdespringer_NOUN	Z4
højt_ADJ niveau_NOUN	I2.2/K3c
høj_ADJ ydeevne_NOUN	K3
højdepunkt_NOUN	A10-
højt_ADJ pres_NOUN	A10-
høj_ADJ prioritet_NOUN	A10-
høj_ADJ profil_NOUN	A10-/X9.1+
høj_ADJ kvalitet_NOUN	A10-
højhus_NOUN	A10-
højhusblok_NOUN	A2.1- L2% L3%
høj_ADJ risiko_NOUN	A10-/X9.1+
gymnasium_NOUN	A10-
højdepunkt_NOUN	A10-
stor_ADJ detailbank_NOUN	O4.1
højt_ADJ bord_NOUN	Y2
højteknologi_NOUN	A12- X9.1+
højvakuumsystem_NOUN	X9.2+
højere_ADJ grad_NOUN	S7.1+ A12- O4.1
videregående_ADJ uddannelse_NOUN	S7.1+
højere_ADV op_ADV	H1
meget_ADV anspændt_ADJ	S7.1+/S2mf S7.1+ N3.7+ I1.3+ A4.2-
meget_ADV trænet_VERB	M6/N5.1+
meget_ADV tunet_VERB	E4.1++
vejkodeks_NOUN	B2-
trække_VERB op_ADV	A12-
trække_VERB op_ADV	H5
vandrestøvle_NOUN	A5.1++ S5+
bjergside_NOUN	G2.1c
bjergstation_NOUN	X2.6+/A5.1+
bjergvandrer_NOUN	S1.2.3+
bjergvandring_NOUN	X9.1+/S2mf
hofteudskiftning_NOUN	X9.2+/S2mf
hipster_NOUN trusser_NOUN	I4
ansætte_VERB ud_ADV	A5.1+
afbetaling_NOUN	B5
ansat_ADJ hjælp_NOUN	X2.6+/A5.1+
ansætte_VERB ud_ADV	K5.1/S2mf
vredeudbrud_NOUN	S7.1+
kunsthistorie_NOUN	A5.1+
blive_VERB venner_NOUN	A5.1+++
ramme_VERB plet_NOUN	E6- S7.1+
drikke_VERB meget_ADV	A11.1+
blive_VERB vred_ADJ	A11.2+
slå_VERB igen_ADV	A5.1+
ramme_VERB hjem_ADV	H1
flirte_VERB	H1
slå_VERB på_ADP hovedet_NOUN	A15-
påvirke_VERB stærkt_ADV	P1/H1c
overraske_VERB	A5.1+
slå_VERB i_ADP ansigtet_NOUN	I2.1/N3.2+c
hit_VERB og_CCONJ miss_VERB	F1/P1
hit_VERB og_CCONJ run_VERB	Y1
hit_VERB og_CCONJ run_VERB chauffør_NOUN	Y1
hit_VERB or_CCONJ miss_VERB	P1
hitch_VERB around_ADV	P1
hitch_NOUN hike_VERB	N3.7++ S7.1++
hitch_NOUN hiker_NOUN	E6-
hitch_NOUN hiking_NOUN	X9.1+
hive_VERB off_ADV	A4.2+
hiving_VERB off_ADV	M3/G2.1
hobble_VERB about_ADV	N5+/A2.1
hocus_NOUN pocus_NOUN	N5+/A2.1
hod_NOUN carrier_NOUN	B5/K1
hoity_ADJ toity_ADJ	W3
hold_VERB your_DET breath_NOUN	M7c
hold_VERB your_DET head_NOUN up_ADV high_ADJ	K1/S2mf
hold_VERB your_DET own_ADJ	K1
hold_VERB out_ADV much_DET hope_NOUN	B3
hold_VERB the_DET purse_NOUN strings_NOUN	B5
hold_VERB on_ADV	I2.2
hold_VERB onto_ADP	I2.2
hold_VERB against_ADP	I3.1/S2mfc
hold_VERB back_ADV	I2.2
holde_VERB nede_ADV	E3-
holde_VERB i_ADP agtelse_NOUN	C1/T1.1.1
holde_VERB inde_ADV	S3.1
holde_VERB væk_ADV	X9.2+
række_VERB ud_ADV	F2
forlænge_VERB	E3-
holde_VERB sammen_ADV	E3-/S1.1.2+
forsinke_VERB	A11.2+
true_VERB med_ADP en_DET pistol_NOUN	A10+
vent_VERB et_DET øjeblik_NOUN	S8-
kunne_VERB måle_VERB sig_PRON med_ADP	A11.2+
vent_VERB et_DET øjeblik_NOUN	A11.2+
holdingselskab_NOUN	A11.2+
hul_NOUN i_ADP hjertet_NOUN	A7-
ferielejr_NOUN	G2.1-/M3
feriehus_NOUN	G2.1-/S2mf
feriehus_NOUN	A1.4
feriegæst_NOUN	M3
feriepark_NOUN	M3
ferieby_NOUN	M3/S2mf
ferie_NOUN weekend_NOUN	M3
nadver_NOUN	A9-
Helligånden_NOUN	M1
fokusere_VERB på_ADP	S9
rette_VERB mod_ADP	H1/S2mf
hjemmebaseret_ADJ	S1.2.3+
hjemmedyrket_ADJ	B1 X2.6+
hjemmebase_NOUN	S1.2.3+
hjemmemenneske_NOUN	X9.1+
hjemmepleje_NOUN	X2.6+/A5.1+
hjemmets_NOUN bekvemmeligheder_NOUN	I1.1/S7.1+
hjemmecomputer_NOUN	Z4 T2- A9+
hjemmehjørne_NOUN	A9+
hjemmelevering_NOUN	S1.2.1-
hjemkundskab_NOUN	S8- A9+ A1.9
hjemmehjælp_NOUN	A9+ A1.7+
boligforbedringslån_NOUN	S7.2+
hjemmeliv_NOUN	A10- A9+
hjemmegående_ADJ	T2-
hjemmetid_NOUN	A1.7+ S5+
hjemby_NOUN	T4- G2.1- M2
rette_VERB sig_PRON mod_ADP	A15-
rette_VERB sig_PRON mod_ADP	Z4 T2-
forfine_VERB	A6
ærligt_ADV talt_VERB	Z4
forfine_VERB	I2.2/S5c
ros_NOUN	B2-
akademisk_ADJ grad_NOUN	K1/M7c
ståhej_NOUN	K1/H1
ståhej_NOUN	K1/H1
involvere_VERB	K1/S2mf
forbinde_VERB	K1/M7c
bedrage_VERB	K1/M7c
komme_VERB ombord_ADV	A2.1-
besøge_VERB	S9
bevæge_VERB	S9
hoppede_VERB rundt_ADV	A4.2+
hopper_VERB rundt_ADV	A4.2+
hopper_VERB rundt_ADV	M6
hvepserede_NOUN	M7
gyserfilm_NOUN	M7
skrækkens_NOUN skrækkelse_NOUN	H4/S2mf
gyserhistorier_NOUN	S8+/H4
gyserhistorie_NOUN	O4.2+/H5
ridning_NOUN	Y2
hestetrukket_ADJ	H2/H4
hestevogn_NOUN	B1/H4
hestevæddeløb_NOUN	H4/P1
hestevæddeløb_NOUN	B4/S2mf
rytter_NOUN	H1/I1.1
ridning_NOUN	S1.1.1/H4
hesteshow_NOUN	H4/S2mf
hestesko_NOUN sving_NOUN	K5.1
vandslange_NOUN	K5.1 X9.2+/N3.3-
hospitalseng_NOUN	T1.2
hospitalskor_NOUN	M7/H4
hospital_NOUN fødsel_NOUN	A4.2+
hospital_NOUN læge_NOUN	A4.2+
hospital_NOUN radio_NOUN	N3.2-/A2.1 N5-/A2.1
hospital_NOUN tjenester_NOUN	Z4
hospital_NOUN besøg_NOUN	N3.2-/A2.1 N5-/A2.1
hospitalitet_NOUN hus_NOUN	A5.1+/Q2.2
heftig_ADJ	P1
heftig_ADJ	E3-
varmluftballon_NOUN	Q2.2
varmluftballon_NOUN festival_NOUN	A1.1.1 S1.1.3+
hotdog_NOUN	S5+ A1.1.1
hotline_NOUN	N5.1+
populær_ADJ valg_NOUN	S2m
hot_ADJ pursuit_NOUN	M1
pres_NOUN position_NOUN	M1
hotspot_NOUN	M1
rodebutik_NOUN	M1
hotel_NOUN og_CCONJ catering_NOUN	M1
hotel_NOUN og_CCONJ catering_NOUN ledelse_NOUN	M1
hotel_NOUN catering_NOUN ledelse_NOUN	E3- L2/H4
hotelkæde_NOUN	Q4.3/E5-
hotelledelse_NOUN	E5-
hotelchef_NOUN	E5-/Q2.1 Q4.1/S9
hotelresort_NOUN	E5-/Q2.1 Q4.1/S9
time_NOUN og_CCONJ en_DET halv_ADJ	K5.1/L2
time_NOUN og_CCONJ en_DET halv_ADJ	L2
parlament_NOUN	M3
hjemmebundet_ADJ	K5.1
husbrud_NOUN	K5.1
husmursten_NOUN	K5.1/S2mf
huskat_NOUN	K5.1/L2
husgruppe_NOUN	L2/A10+
husjagt_NOUN	K5.1
hjemmegående_ADJ mand_NOUN	O2
husholdning_NOUN	H5/B3
husjob_NOUN	K2/B3c
husholdning_NOUN	B1/B3
huskit_NOUN	B3/S2mf
stuepige_NOUN	Q4.3/B3
husmester_NOUN	B3c
house_NOUN musik_NOUN	B3/S1.1.1
stueplante_NOUN	H4/H1c
huspris_NOUN	E3-
hus_NOUN stolt_ADJ	E3-
hus_NOUN sidde_VERB	M5
husholdningsapparat_NOUN	M5/S1.1.3+c
husholdningsopgave_NOUN	F1
husholdningsvarer_NOUN	Q1.3
husholdningsnavn_NOUN	X7+
boligområde_NOUN	M1
boligstøtte_NOUN	A12-
boligafdeling_NOUN	A12- O4.6+/M7
boligliste_NOUN	A6.3+
boligofficer_NOUN	H4/F1
boligpolitik_NOUN	H4/F1
boligskema_NOUN	H4/F1
boligenhed_NOUN	H4/S5+c
hvordan_ADV går_VERB det_PRON	H4/I2.1
hvordan_ADV kan_AUX jeg_PRON sige_VERB det_PRON	H4/S2mf
hvordan_ADV kan_AUX jeg_PRON sige_VERB dette_DET	M7/K1
hvordan_ADV kan_AUX jeg_PRON sige_VERB	T1.3
hvordan_ADV kan_AUX det_PRON være_VERB	T1.3
hvordan_ADV skal_AUX jeg_PRON sige_VERB det_PRON	H1/G1.1c G1.1c
hvordan_ADV vil_AUX du_PRON sige_VERB det_PRON	M1-
hvordan_ADV i_ADP alverden_NOUN	G2.1-
puste_VERB og_CCONJ stønne_VERB	H1
hula_NOUN pige_NOUN	L2/H4mfn
humme_VERB og_CCONJ ha_VERB	S9/S5+c
triviel_ADJ	H1/X2.4
menneske_NOUN	S2.2/H4m
menneskelig_ADJ biologi_NOUN	H4
menneskelig_ADJ kommunikation_NOUN	B3/I3.1
menneskelig_ADJ geografi_NOUN	B4 I1
menneskelig_ADJ interesse_NOUN	H1
menneskelig_ADJ natur_NOUN	H4/S2.1f
menneskeracen_NOUN	P1/S2m
menneskelig_ADJ ressource_NOUN	K2
personaleafdeling_NOUN	L3
menneskerettigheder_NOUN	I1.3/H1
menneskelig_ADJ værdighed_NOUN	H1/S1.2.3+
menneskerettigheder_NOUN	H1/S8+
fugtighedsniveau_NOUN	O2/H4
hundrede_NUM og_CCONJ	O2/H4
hundrede_NUM vægt_NOUN	A11.1+
holde_VERB fast_ADV	H3
tilbringe_VERB tid_NOUN	I1.1/H4
hængt_VERB trukket_VERB og_CCONJ kvarteret_VERB	G1.1/H4c
med_ADP nød_NOUN og_CCONJ næppe_ADV	H4/Q1.2
tilbringe_VERB tid_NOUN	H4/S2mf
holde_VERB ud_ADV	H4/G1.1
afslutte_VERB telefonsamtale_NOUN	H4
forlade_VERB hurtigt_ADV	Z4
handle_VERB hurtigt_ADV	Z4
